사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 10월 1일 07시,화요일,서울특별시 은평구 녹번동,통일로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,기타불명,여,83세,경상
2.02E+15,2019년 10월 15일 08시,화요일,서울특별시 은평구 갈현동,연서로19길,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,48세,상해없음,자전거,남,83세,중상
2.02E+15,2019년 9월 10일 21시,화요일,서울특별시 은평구 응암동,응암로12길,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,여,44세,상해없음,보행자,여,83세,경상
2.02E+15,2019년 6월 2일 16시,일요일,서울특별시 은평구 역촌동,연서로,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,기타 - 기타,이륜,남,18세,상해없음,보행자,여,83세,중상
2.02E+15,2019년 10월 23일 17시,수요일,서울특별시 은평구 증산동,증산로3길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,보행자,남,83세,중상
2.02E+15,2019년 9월 20일 08시,금요일,서울특별시 은평구 불광동,통일로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,55세,상해없음,보행자,남,82세,중상
2.02E+15,2019년 4월 21일 15시,일요일,서울특별시 은평구 불광동,통일로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,19세,상해없음,보행자,남,82세,중상
2.02E+15,2019년 2월 8일 12시,금요일,서울특별시 은평구 구산동,갈현로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,26세,상해없음,보행자,남,82세,경상
2.02E+15,2019년 8월 7일 21시,수요일,서울특별시 은평구 응암동,은평로,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,승합,남,42세,상해없음,보행자,남,82세,중상
2.02E+15,2019년 2월 7일 14시,목요일,서울특별시 은평구 응암동,응암로,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,승용,남,57세,상해없음,보행자,여,82세,경상
2.02E+15,2019년 10월 8일 08시,화요일,서울특별시 은평구 역촌동,갈현로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,62세,상해없음,보행자,남,82세,중상
2.02E+15,2019년 9월 16일 11시,월요일,서울특별시 은평구 갈현동,갈현로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,68세,상해없음,승용,남,81세,경상
2.02E+15,2019년 2월 16일 23시,토요일,서울특별시 은평구 대조동,통일로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,81세,중상
2.02E+15,2019년 10월 1일 14시,화요일,서울특별시 은평구 역촌동,연서로4길,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,37세,상해없음,보행자,여,81세,중상
2.02E+15,2019년 8월 23일 09시,금요일,서울특별시 은평구 녹번동,통일로,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,80세,중상
2.02E+15,2019년 9월 7일 16시,토요일,서울특별시 은평구 갈현동,갈현로23길,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,70세,상해없음,보행자,여,80세,부상신고
2.02E+15,2019년 4월 30일 14시,화요일,서울특별시 은평구 대조동,연서로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,23세,상해없음,보행자,여,80세,중상
2.02E+15,2019년 5월 23일 11시,목요일,서울특별시 은평구 응암동,백련산로,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,70세,상해없음,보행자,여,80세,부상신고
2.02E+15,2019년 9월 10일 21시,화요일,서울특별시 은평구 역촌동,진흥로5길,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,79세,상해없음,보행자,여,80세,중상
2.02E+15,2019년 11월 29일 06시,금요일,서울특별시 은평구 녹번동,녹번로,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,보행자,여,79세,경상
2.02E+15,2019년 4월 2일 12시,화요일,서울특별시 은평구 불광동,연서로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,보행자,여,79세,경상
2.02E+15,2019년 3월 27일 17시,수요일,서울특별시 은평구 대조동,통일로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,68세,상해없음,보행자,남,79세,중상
2.02E+15,2019년 11월 14일 15시,목요일,서울특별시 은평구 역촌동,진흥로5길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,17세,상해없음,보행자,여,79세,중상
2.02E+15,2019년 9월 29일 09시,일요일,서울특별시 은평구 갈현동,서오릉로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,70세,경상,승용,남,78세,상해없음
2.02E+15,2019년 10월 26일 11시,토요일,서울특별시 은평구 대조동,연서로26길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,78세,경상
2.02E+15,2019년 5월 27일 10시,월요일,서울특별시 은평구 응암동,응암로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,62세,경상,승용,남,78세,상해없음
2.02E+15,2019년 4월 19일 18시,금요일,서울특별시 은평구 역촌동,연서로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,자전거,남,78세,중상
2.02E+15,2019년 8월 17일 15시,토요일,서울특별시 은평구 진관동,진관4로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,보행자,남,78세,중상
2.02E+15,2019년 4월 23일 10시,화요일,서울특별시 은평구 녹번동,진흥로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,79세,상해없음,자전거,남,77세,중상
2.02E+15,2019년 11월 21일 11시,목요일,서울특별시 은평구 불광동,불광로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,77세,경상
2.02E+15,2019년 12월 6일 12시,금요일,서울특별시 은평구 갈현동,갈현로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,72세,상해없음,보행자,여,77세,중상
2.02E+15,2019년 1월 25일 11시,금요일,서울특별시 은평구 응암동,응암로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,48세,상해없음,보행자,여,77세,중상
2.02E+15,2019년 8월 31일 08시,토요일,서울특별시 은평구 진관동,북한산로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,자전거,남,77세,중상
2.02E+15,2019년 2월 12일 18시,화요일,서울특별시 은평구 진관동,진관1로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,남,77세,경상
2.02E+15,2019년 11월 19일 06시,화요일,서울특별시 은평구 수색동,수색로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,39세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 11월 20일 22시,수요일,서울특별시 은평구 갈현동,연서로29길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,보행자,남,76세,경상
2.02E+15,2019년 3월 2일 15시,토요일,서울특별시 은평구 갈현동,갈현로41길,중상사고,0,1,0,0,차대사람 - 차도통행중,불법유턴,포장 - 건조,기타,단일로 - 기타,승용,남,54세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 1월 30일 11시,수요일,서울특별시 은평구 대조동,연서로26길,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,51세,상해없음,보행자,여,76세,사망
2.02E+15,2019년 6월 12일 18시,수요일,서울특별시 은평구 대조동,서오릉로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,35세,상해없음,보행자,여,76세,경상
2.02E+15,2019년 9월 30일 10시,월요일,서울특별시 은평구 대조동,서오릉로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 1월 10일 09시,목요일,서울특별시 은평구 응암동,가좌로,중상사고,0,1,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,기타불명,승용,남,76세,중상
2.02E+15,2019년 9월 1일 11시,일요일,서울특별시 은평구 응암동,가좌로7나길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,56세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 12월 31일 00시,화요일,서울특별시 은평구 역촌동,서오릉로,경상사고,0,0,3,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,여,50세,부상신고,보행자,여,76세,경상
2.02E+15,2019년 11월 10일 18시,일요일,서울특별시 은평구 역촌동,진흥로1길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,이륜,남,45세,상해없음,보행자,남,76세,경상
2.02E+15,2019년 1월 3일 11시,목요일,서울특별시 은평구 역촌동,연서로9길,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,자전거,남,76세,중상
2.02E+15,2019년 9월 24일 02시,화요일,서울특별시 은평구 신사동,은평로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,남,76세,경상
2.02E+15,2019년 10월 25일 11시,금요일,서울특별시 은평구 진관동,통일로,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승합,남,63세,상해없음,승용,여,76세,경상
2.02E+15,2019년 5월 22일 12시,수요일,서울특별시 은평구 갈현동,서오릉로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,여,75세,중상
2.02E+15,2019년 2월 12일 11시,화요일,서울특별시 은평구 대조동,서오릉로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,75세,상해없음
2.02E+15,2019년 12월 6일 22시,금요일,서울특별시 은평구 대조동,역말로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,보행자,여,75세,중상
2.02E+15,2019년 6월 14일 13시,금요일,서울특별시 은평구 응암동,은평로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,53세,상해없음,보행자,남,75세,경상
2.02E+15,2019년 11월 10일 19시,일요일,서울특별시 은평구 진관동,북한산로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,승용,남,58세,상해없음,승용,여,75세,경상
2.02E+15,2019년 5월 18일 15시,토요일,서울특별시 은평구 대조동,통일로,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,74세,경상
2.02E+15,2019년 10월 8일 19시,화요일,서울특별시 은평구 대조동,불광로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,51세,상해없음,보행자,여,74세,중상
2.02E+15,2019년 12월 14일 11시,토요일,서울특별시 은평구 응암동,가좌로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,49세,상해없음,보행자,여,74세,경상
2.02E+15,2019년 1월 13일 01시,일요일,서울특별시 은평구 증산동,증산로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,74세,경상
2.02E+15,2019년 4월 29일 14시,월요일,서울특별시 은평구 불광동,진흥로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,승용,남,72세,경상
2.02E+15,2019년 1월 4일 06시,금요일,서울특별시 은평구 불광동,통일로,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,보행자,여,72세,중상
2.02E+15,2019년 6월 2일 19시,일요일,서울특별시 은평구 대조동,진흥로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,51세,경상,승용,남,72세,상해없음
2.02E+15,2019년 5월 27일 08시,월요일,서울특별시 은평구 응암동,불광천길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,화물,남,42세,상해없음,보행자,여,72세,중상
2.02E+15,2019년 5월 9일 08시,목요일,서울특별시 은평구 응암동,서오릉로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,41세,상해없음,보행자,남,72세,중상
2.02E+15,2019년 3월 7일 08시,목요일,서울특별시 은평구 역촌동,연서로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,72세,부상신고,승합,남,72세,상해없음
2.02E+15,2019년 9월 20일 11시,금요일,서울특별시 은평구 녹번동,서오릉로,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,59세,경상,화물,남,71세,상해없음
2.02E+15,2019년 2월 25일 10시,월요일,서울특별시 은평구 녹번동,서오릉로2길,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,자전거,남,71세,중상
2.02E+15,2019년 5월 8일 17시,수요일,서울특별시 은평구 불광동,불광로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,56세,상해없음,보행자,남,71세,경상
2.02E+15,2019년 10월 1일 15시,화요일,서울특별시 은평구 불광동,연서로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,61세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 9월 8일 18시,일요일,서울특별시 은평구 불광동,통일로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,71세,중상
2.02E+15,2019년 1월 7일 11시,월요일,서울특별시 은평구 불광동,불광로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,이륜,남,71세,경상
2.02E+15,2019년 3월 30일 15시,토요일,서울특별시 은평구 갈현동,갈현로,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,흐림,교차로 - 교차로안,승용,남,74세,상해없음,이륜,남,71세,경상
2.02E+15,2019년 2월 27일 13시,수요일,서울특별시 은평구 갈현동,연서로21길,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,55세,부상신고,승용,남,71세,상해없음
2.02E+15,2019년 10월 14일 15시,월요일,서울특별시 은평구 대조동,진흥로,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,54세,상해없음,보행자,남,71세,경상
2.02E+15,2019년 1월 5일 11시,토요일,서울특별시 은평구 대조동,통일로73길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 5월 4일 11시,토요일,서울특별시 은평구 대조동,불광로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 8월 14일 10시,수요일,서울특별시 은평구 대조동,서오릉로,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,53세,중상,승용,남,71세,상해없음
2.02E+15,2019년 10월 1일 16시,화요일,서울특별시 은평구 응암동,통일로71길,사망사고,1,0,0,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,77세,사망,승용,남,71세,상해없음
2.02E+15,2019년 2월 4일 19시,월요일,서울특별시 은평구 역촌동,서오릉로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 6월 5일 14시,수요일,서울특별시 은평구 역촌동,갈현로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,건설기계,남,57세,상해없음,승용,남,71세,경상
2.02E+15,2019년 11월 29일 08시,금요일,서울특별시 은평구 역촌동,진흥로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,기타불명,승용,남,71세,경상
2.02E+15,2019년 7월 31일 08시,수요일,서울특별시 은평구 역촌동,갈현로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,44세,상해없음,승용,남,71세,경상
2.02E+15,2019년 5월 27일 15시,월요일,서울특별시 은평구 신사동,가좌로,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,71세,경상
2.02E+15,2019년 3월 1일 13시,금요일,서울특별시 은평구 진관동,진관3로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,47세,기타불명,보행자,여,71세,중상
2.02E+15,2019년 12월 9일 15시,월요일,서울특별시 은평구 진관동,진관4로,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,46세,부상신고,화물,남,71세,상해없음
2.02E+15,2019년 11월 24일 17시,일요일,서울특별시 은평구 수색동,수색로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,48세,상해없음,보행자,남,70세,경상
2.02E+15,2019년 12월 2일 13시,월요일,서울특별시 은평구 수색동,수색로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,26세,상해없음,승용,여,70세,부상신고
2.02E+15,2019년 5월 12일 11시,일요일,서울특별시 은평구 녹번동,진흥로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 5월 4일 21시,토요일,서울특별시 은평구 불광동,연서로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,보행자,남,70세,경상
2.02E+15,2019년 8월 17일 13시,토요일,서울특별시 은평구 불광동,통일로72길,경상사고,0,0,1,0,차대사람 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,39세,상해없음,보행자,여,70세,경상
2.02E+15,2019년 8월 24일 11시,토요일,서울특별시 은평구 갈현동,통일로87길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,71세,상해없음,자전거,여,70세,경상
2.02E+15,2019년 8월 5일 15시,월요일,서울특별시 은평구 대조동,통일로69길,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,77세,상해없음,자전거,남,70세,중상
2.02E+15,2019년 3월 23일 16시,토요일,서울특별시 은평구 대조동,진흥로,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,46세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 4월 19일 10시,금요일,서울특별시 은평구 응암동,은평로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 11월 2일 10시,토요일,서울특별시 은평구 역촌동,역말로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,자전거,남,13세,경상,승용,남,70세,상해없음
2.02E+15,2019년 9월 23일 20시,월요일,서울특별시 은평구 신사동,은평로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,32세,상해없음,승용,남,70세,상해없음
2.02E+15,2019년 8월 8일 15시,목요일,서울특별시 은평구 신사동,증산로15길,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 12월 2일 21시,월요일,서울특별시 은평구 진관동,진관2로,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,70세,경상
2.02E+15,2019년 10월 19일 10시,토요일,서울특별시 은평구 갈현동,연서로21길,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,보행자,여,69세,중상
2.02E+15,2019년 9월 19일 17시,목요일,서울특별시 은평구 역촌동,연서로14길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,여,69세,경상
2.02E+15,2019년 10월 14일 03시,월요일,서울특별시 은평구 증산동,증산로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,69세,경상
2.02E+15,2019년 1월 2일 06시,수요일,서울특별시 은평구 불광동,통일로,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,58세,부상신고,승합,남,68세,상해없음
2.02E+15,2019년 1월 27일 17시,일요일,서울특별시 은평구 갈현동,갈현로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,32세,상해없음,보행자,여,68세,중상
