사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 7월 19일 09시,금요일,서울특별시 양천구 신정동,목동남로4길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,자전거,남,80세,경상
2.02E+15,2019년 1월 6일 13시,일요일,서울특별시 양천구 목동,등촌로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,80세,중상
2.02E+15,2019년 7월 14일 09시,일요일,서울특별시 양천구 신정동,중앙로21길,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,19세,기타불명,보행자,여,79세,중상
2.02E+15,2019년 8월 5일 07시,월요일,서울특별시 양천구 신월동,오목로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,43세,경상,이륜,남,79세,경상
2.02E+15,2019년 8월 18일 09시,일요일,서울특별시 양천구 신정동,신정중앙로23길,사망사고,1,0,0,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,17세,상해없음,보행자,여,78세,사망
2.02E+15,2019년 1월 23일 09시,수요일,서울특별시 양천구 신정동,신정중앙로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,교차로 - 교차로안,이륜,남,31세,상해없음,보행자,여,78세,중상
2.02E+15,2019년 7월 25일 17시,목요일,서울특별시 양천구 신정동,중앙로36길,중상사고,0,1,0,0,차대차 - 기타,기타,포장 - 건조,흐림,단일로 - 기타,승용,남,26세,상해없음,자전거,남,78세,중상
2.02E+15,2019년 4월 16일 14시,화요일,서울특별시 양천구 목동,목동중앙북로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,여,78세,중상
2.02E+15,2019년 7월 17일 15시,수요일,서울특별시 양천구 신월동,화곡로,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,38세,상해없음,건설기계,남,78세,경상
2.02E+15,2019년 9월 29일 06시,일요일,서울특별시 양천구 신월동,곰달래로14길,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,80세,상해없음,승용,남,78세,상해없음
2.02E+15,2019년 6월 25일 11시,화요일,서울특별시 양천구 신월동,중앙로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,78세,중상
2.02E+15,2019년 10월 4일 16시,금요일,서울특별시 양천구 신정동,목동로3길,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,66세,상해없음,보행자,여,77세,중상
2.02E+15,2019년 5월 2일 11시,목요일,서울특별시 양천구 목동,목동동로12길,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,55세,상해없음,자전거,남,77세,경상
2.02E+15,2019년 11월 9일 15시,토요일,서울특별시 양천구 목동,목동중앙남로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,77세,중상
2.02E+15,2019년 8월 21일 10시,수요일,서울특별시 양천구 목동,목동중앙북로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,65세,상해없음,보행자,여,77세,중상
2.02E+15,2019년 8월 20일 08시,화요일,서울특별시 양천구 신월동,월정로,중상사고,0,1,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,경상,승용,남,77세,중상
2.02E+15,2019년 7월 9일 12시,화요일,서울특별시 양천구 신정동,신월로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 6월 10일 14시,월요일,서울특별시 양천구 신정동,목동동로12길,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,52세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 10월 7일 09시,월요일,서울특별시 양천구 신정동,중앙로21길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,49세,상해없음,승용,남,76세,경상
2.02E+15,2019년 4월 12일 13시,금요일,서울특별시 양천구 목동,목동동로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,승용,남,76세,경상
2.02E+15,2019년 10월 26일 10시,토요일,서울특별시 양천구 신월동,가로공원로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,자전거,남,76세,경상
2.02E+15,2019년 1월 22일 11시,화요일,서울특별시 양천구 신월동,남부순환로,경상사고,0,0,2,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,보행자,여,76세,경상
2.02E+15,2019년 1월 4일 13시,금요일,서울특별시 양천구 신월동,오목로4길,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,교차로 - 교차로안,화물,남,54세,상해없음,자전거,남,76세,경상
2.02E+15,2019년 3월 11일 10시,월요일,서울특별시 양천구 신정동,안양천로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,보행자,남,75세,경상
2.02E+15,2019년 3월 18일 17시,월요일,서울특별시 양천구 목동,신목로,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,경상,승용,남,75세,경상
2.02E+15,2019년 3월 11일 11시,월요일,서울특별시 양천구 목동,목동중앙본로7길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,75세,경상
2.02E+15,2019년 12월 21일 05시,토요일,서울특별시 양천구 목동,신목로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,48세,상해없음,보행자,여,75세,중상
2.02E+15,2019년 8월 30일 10시,금요일,서울특별시 양천구 신월동,월정로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,보행자,남,75세,중상
2.02E+15,2019년 2월 14일 06시,목요일,서울특별시 양천구 신정동,목동동로8길,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,60세,상해없음,보행자,여,74세,중상
2.02E+15,2019년 1월 4일 22시,금요일,서울특별시 양천구 신정동,신목로2길,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,자전거,남,74세,경상
2.02E+15,2019년 5월 10일 16시,금요일,서울특별시 양천구 목동,목동중앙북로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,42세,상해없음,보행자,여,74세,경상
2.02E+15,2019년 8월 23일 11시,금요일,서울특별시 양천구 목동,목동중앙본로7길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,보행자,여,74세,중상
2.02E+15,2019년 8월 12일 07시,월요일,서울특별시 양천구 신월동,오목로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,여,74세,중상
2.02E+15,2019년 12월 19일 01시,목요일,서울특별시 양천구 신월동,목동중앙서로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,67세,상해없음,승용,남,74세,경상
2.02E+15,2019년 8월 5일 07시,월요일,서울특별시 양천구 신정동,오목로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,보행자,남,73세,경상
2.02E+15,2019년 11월 21일 20시,목요일,서울특별시 양천구 신정동,목동동로2길,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,자전거,여,73세,경상
2.02E+15,2019년 10월 31일 08시,목요일,서울특별시 양천구 신정동,오목로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,76세,상해없음,보행자,남,73세,중상
2.02E+15,2019년 12월 20일 09시,금요일,서울특별시 양천구 목동,목동중앙남로11길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,56세,상해없음,보행자,여,73세,중상
2.02E+15,2019년 12월 11일 04시,수요일,서울특별시 양천구 목동,목동서로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,이륜,남,73세,중상
2.02E+15,2019년 10월 2일 10시,수요일,서울특별시 양천구 신월동,곰달래로6길,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로안,승용,남,60세,상해없음,원동기,남,73세,경상
2.02E+15,2019년 5월 9일 08시,목요일,서울특별시 양천구 신월동,곰달래로,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승합,남,73세,경상
2.02E+15,2019년 12월 9일 07시,월요일,서울특별시 양천구 신월동,오목로,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,73세,상해없음
2.02E+15,2019년 11월 11일 07시,월요일,서울특별시 양천구 신정동,신목로7길,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,남,72세,경상
2.02E+15,2019년 2월 4일 21시,월요일,서울특별시 양천구 신정동,목동로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,46세,상해없음,보행자,남,72세,중상
2.02E+15,2019년 10월 5일 09시,토요일,서울특별시 양천구 신정동,국회대로,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,남,72세,경상
2.02E+15,2019년 3월 21일 22시,목요일,서울특별시 양천구 신정동,중앙로,중상사고,0,1,4,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,49세,부상신고,승용,남,72세,경상
2.02E+15,2019년 5월 25일 03시,토요일,서울특별시 양천구 신정동,목동로,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,부상신고,화물,남,72세,경상
2.02E+15,2019년 10월 22일 14시,화요일,서울특별시 양천구 신정동,신월로,경상사고,0,0,1,2,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,부상신고,승용,남,72세,경상
2.02E+15,2019년 8월 21일 15시,수요일,서울특별시 양천구 신정동,목동동로4길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,54세,상해없음,보행자,여,72세,경상
2.02E+15,2019년 8월 12일 14시,월요일,서울특별시 양천구 신정동,중앙로,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,포장 - 젖음/습기,맑음,교차로 - 교차로안,이륜,남,44세,부상신고,승용,남,72세,상해없음
2.02E+15,2019년 6월 24일 18시,월요일,서울특별시 양천구 신정동,신목로7길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,48세,경상,승합,남,72세,상해없음
2.02E+15,2019년 10월 22일 21시,화요일,서울특별시 양천구 목동,목동서로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,47세,상해없음,자전거,남,72세,경상
2.02E+15,2019년 7월 17일 00시,수요일,서울특별시 양천구 목동,목동중앙남로11길,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,여,30세,경상,승용,남,72세,상해없음
2.02E+15,2019년 9월 24일 19시,화요일,서울특별시 양천구 목동,등촌로,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,여,72세,부상신고
2.02E+15,2019년 11월 15일 04시,금요일,서울특별시 양천구 신월동,월정로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,40세,상해없음,개인형이동수단(PM),남,72세,경상
2.02E+15,2019년 9월 3일 19시,화요일,서울특별시 양천구 신월동,월정로50길,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,보행자,여,72세,경상
2.02E+15,2019년 4월 1일 16시,월요일,서울특별시 양천구 신정동,중앙로32길,사망사고,1,0,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,14세,상해없음,보행자,여,71세,사망
2.02E+15,2019년 3월 21일 19시,목요일,서울특별시 양천구 신정동,오목로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,보행자,남,71세,중상
2.02E+15,2019년 9월 4일 20시,수요일,서울특별시 양천구 신정동,목동동로12길,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 1월 15일 09시,화요일,서울특별시 양천구 신정동,목동서로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 3월 8일 12시,금요일,서울특별시 양천구 신정동,국회대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,71세,경상
2.02E+15,2019년 6월 22일 11시,토요일,서울특별시 양천구 신정동,신월로,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,남,71세,경상
2.02E+15,2019년 4월 10일 14시,수요일,서울특별시 양천구 신월동,국회대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,남,71세,경상
2.02E+15,2019년 9월 8일 15시,일요일,서울특별시 양천구 신정동,오목로30길,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,70세,부상신고
2.02E+15,2019년 11월 25일 07시,월요일,서울특별시 양천구 신정동,오목로,중상사고,0,1,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,38세,경상,보행자,여,70세,중상
2.02E+15,2019년 3월 9일 03시,토요일,서울특별시 양천구 목동,등촌로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,70세,중상
2.02E+15,2019년 5월 27일 05시,월요일,서울특별시 양천구 신월동,가로공원로55길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,남,70세,경상
2.02E+15,2019년 5월 1일 18시,수요일,서울특별시 양천구 신월동,남부순환로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,남,70세,경상
2.02E+15,2019년 3월 12일 12시,화요일,서울특별시 양천구 신월동,남부순환로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,40세,상해없음,승용,남,70세,경상
2.02E+15,2019년 3월 25일 11시,월요일,서울특별시 양천구 신정동,목동동로8길,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,승용,남,69세,경상
2.02E+15,2019년 3월 9일 18시,토요일,서울특별시 양천구 신정동,목동남로,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,16세,부상신고,승용,남,69세,상해없음
2.02E+15,2019년 10월 1일 22시,화요일,서울특별시 양천구 신정동,중앙로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,남,69세,경상
2.02E+15,2019년 8월 18일 14시,일요일,서울특별시 양천구 신정동,목동서로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,17세,경상,승용,남,69세,상해없음
2.02E+15,2019년 9월 26일 16시,목요일,서울특별시 양천구 신정동,목동로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,경상,승용,여,69세,경상
2.02E+15,2019년 5월 3일 13시,금요일,서울특별시 양천구 신정동,중앙로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,69세,경상
2.02E+15,2019년 7월 23일 18시,화요일,서울특별시 양천구 신정동,오목로,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승합,남,69세,경상
2.02E+15,2019년 10월 11일 11시,금요일,서울특별시 양천구 목동,신목로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,31세,상해없음,승용,남,69세,경상
2.02E+15,2019년 12월 30일 05시,월요일,서울특별시 양천구 목동,목동중앙로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,자전거,남,69세,경상
2.02E+15,2019년 1월 12일 10시,토요일,서울특별시 양천구 목동,등촌로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,52세,상해없음,보행자,여,69세,경상
2.02E+15,2019년 5월 21일 07시,화요일,서울특별시 양천구 목동,목동동로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,63세,기타불명,보행자,남,69세,경상
2.02E+15,2019년 5월 21일 15시,화요일,서울특별시 양천구 목동,등촌로,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,70세,부상신고,승용,여,69세,상해없음
2.02E+15,2019년 5월 24일 09시,금요일,서울특별시 양천구 목동,목동동로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,승용,남,69세,경상
2.02E+15,2019년 8월 14일 15시,수요일,서울특별시 양천구 신월동,가로공원로69길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,27세,상해없음,보행자,남,69세,경상
2.02E+15,2019년 11월 9일 18시,토요일,서울특별시 양천구 신월동,신월로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,자전거,남,69세,중상
2.02E+15,2019년 1월 28일 19시,월요일,서울특별시 양천구 신정동,신정로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,56세,상해없음,보행자,여,68세,중상
2.02E+15,2019년 3월 8일 17시,금요일,서울특별시 양천구 신정동,중앙로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,68세,경상
2.02E+15,2019년 4월 29일 17시,월요일,서울특별시 양천구 신정동,신정중앙로23길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,68세,중상
2.02E+15,2019년 8월 9일 00시,금요일,서울특별시 양천구 신정동,신목로,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,30세,부상신고,승용,남,68세,상해없음
2.02E+15,2019년 7월 11일 00시,목요일,서울특별시 양천구 신정동,목동로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,68세,경상
2.02E+15,2019년 9월 15일 21시,일요일,서울특별시 양천구 신정동,중앙로,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,승용,남,68세,경상
2.02E+15,2019년 10월 25일 09시,금요일,서울특별시 양천구 목동,목동로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,승용,남,68세,상해없음
2.02E+15,2019년 11월 20일 09시,수요일,서울특별시 양천구 목동,목동서로2길,경상사고,0,0,2,1,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,55세,부상신고,승용,남,68세,경상
2.02E+15,2019년 12월 25일 04시,수요일,서울특별시 양천구 목동,공항대로,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,68세,경상
2.02E+15,2019년 2월 25일 06시,월요일,서울특별시 양천구 신월동,남부순환로57길,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,화물,남,68세,경상
2.02E+15,2019년 12월 4일 09시,수요일,서울특별시 양천구 신월동,오목로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,보행자,여,68세,경상
2.02E+15,2019년 9월 27일 13시,금요일,서울특별시 양천구 신월동,남부순환로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,20세,상해없음,보행자,여,68세,중상
2.02E+15,2019년 7월 10일 22시,수요일,서울특별시 양천구 신월동,국회대로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,43세,상해없음,승용,남,68세,경상
2.02E+15,2019년 11월 11일 17시,월요일,서울특별시 양천구 신정동,목동동로12길,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,38세,상해없음,보행자,남,67세,경상
2.02E+15,2019년 7월 23일 11시,화요일,서울특별시 양천구 신정동,안양천로,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,이륜,남,67세,경상
